X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8361183.131,4871667.979,177,1816736W,Bus,18,Westbound,16736,Rising Sun Av & Adams Av,40.03939,-75.109786,Fall 2023,152,96,109,53,76,37
-8361087.174,4871750.567,178,1816735W,Bus,18,Westbound,16735,Rising Sun Av & Adams Av - MBNS,40.039958,-75.108924,Fall 2023,52,49,47,38,23,15
-8360040.882,4872652.539,179,1816729W,Bus,18,Westbound,16729,Rising Sun Av & Benner St,40.046161,-75.099525,Fall 2023,27,17,13,5,7,4
-8360577.664,4872192.746,180,1816732W,Bus,18,Westbound,16732,Rising Sun Av & Cheltenham Av,40.042999,-75.104347,Fall 2023,115,47,50,23,34,16
-8361658.799,4871110.527,181,1816738W,Bus,18,Westbound,16738,Rising Sun Av & Chew Av,40.035556,-75.114059,Fall 2023,1,4,0,1,2,1
-8360203.074,4872512.796,182,1816730W,Bus,18,Westbound,16730,Rising Sun Av & Comly St,40.0452,-75.100982,Fall 2023,116,66,63,15,41,16
-8358290.494,4874900.484,183,1816430W,Bus,18,Westbound,16430,Rising Sun Av & Cottman Av,40.061618,-75.083801,Fall 2023,433,54,163,19,116,17
-8359874.459,4872803.482,184,1816728W,Bus,18,Westbound,16728,Rising Sun Av & Devereaux Av,40.047199,-75.09803,Fall 2023,74,45,33,20,29,7
-8360842.605,4871959.222,185,1816734W,Bus,18,Westbound,16734,Rising Sun Av & Godfrey Av,40.041393,-75.106727,Fall 2023,75,18,30,2,22,3
-8359447.215,4873380.371,186,1816711W,Bus,18,Westbound,16711,Rising Sun Av & Hellerman St,40.051166,-75.094192,Fall 2023,58,32,33,16,21,8
-8359069.285,4873875.269,187,18378W,Bus,18,Westbound,378,Rising Sun Av & Knorr St,40.054569,-75.090797,Fall 2023,46,13,18,4,17,5
-8359609.407,4873161.798,188,1816726W,Bus,18,Westbound,16726,Rising Sun Av & Levick St,40.049663,-75.095649,Fall 2023,106,38,79,14,49,13
-8358934.255,4874052.264,189,1816434W,Bus,18,Westbound,16434,Rising Sun Av & Longshore Av,40.055786,-75.089584,Fall 2023,102,25,43,19,30,8
-8359326.656,4873540.196,190,1816436W,Bus,18,Westbound,16436,Rising Sun Av & Magee Av,40.052265,-75.093109,Fall 2023,55,22,27,4,18,2
-8361758.208,4870960.337,191,18379W,Bus,18,Westbound,379,Rising Sun Av & Olney Av,40.034523,-75.114952,Fall 2023,90,126,43,69,38,37
-8358663.303,4874413.97,192,1816432W,Bus,18,Westbound,16432,Rising Sun Av & Princeton Av,40.058273,-75.08715,Fall 2023,16,1,2,0,4,2
-8359742.768,4872983.22,193,1816727W,Bus,18,Westbound,16727,Rising Sun Av & Robbins St,40.048435,-75.096847,Fall 2023,51,24,23,3,13,8
-8358528.273,4874590.974,194,1816431W,Bus,18,Westbound,16431,Rising Sun Av & Saint Vincent St,40.05949,-75.085937,Fall 2023,85,9,31,3,17,2
-8360744.978,4872044.575,195,1816733W,Bus,18,Westbound,16733,Rising Sun Av & Sanger St,40.04198,-75.10585,Fall 2023,45,16,19,12,16,4
-8358800.894,4874229.697,196,1816433W,Bus,18,Westbound,16433,Rising Sun Av & Tyson Av,40.057006,-75.088386,Fall 2023,37,8,26,3,15,1
-8359205.986,4873700.46,197,1816435W,Bus,18,Westbound,16435,Rising Sun Av & Unruh Av,40.053367,-75.092025,Fall 2023,73,30,39,10,31,5
-8360391.65,4872348.044,198,1816731W,Bus,18,Westbound,16731,Rising Sun Av & Van Kirk St,40.044067,-75.102676,Fall 2023,134,60,83,25,54,11
-8368416.672,4878097.523,199,1817595W,Bus,18,Westbound,17595,Roumfort Rd & Cheltenham Av,40.083595,-75.174766,Fall 2023,0,12,1,6,2,4
-8368556.823,4877912.164,200,1817593W,Bus,18,Westbound,17593,Roumfort Rd & Pickering Av,40.082321,-75.176025,Fall 2023,7,36,8,14,2,8
-8366227.129,4873782.629,201,1831519W,Bus,18,Westbound,31519,Stenton Av & 21st St,40.053932,-75.155097,Fall 2023,1,4,0,0,0,0
-8367805.194,4874923.901,202,1815577W,Bus,18,Westbound,15577,Stenton Av & Cardeza St,40.061779,-75.169273,Fall 2023,0,4,0,0,0,0
-8365624.222,4873411.929,203,1827748W,Bus,18,Westbound,27748,Stenton Av & Chelten Av,40.051383,-75.149681,Fall 2023,5,7,0,0,0,0
-8368324.054,4875293.93,204,1818466W,Bus,18,Westbound,18466,Stenton Av & Dorset St - FS,40.064323,-75.173934,Fall 2023,4,5,3,3,1,2
-8368225.536,4875222.367,205,1817532W,Bus,18,Westbound,17532,Stenton Av & Phil Ellena St,40.063831,-75.173049,Fall 2023,6,11,3,5,3,6
-8367400.102,4874623.117,206,1819062W,Bus,18,Westbound,19062,Stenton Av & Washington Ln - FS,40.059711,-75.165634,Fall 2023,1,11,0,0,0,0
-8367898.591,4876433.631,207,1817569W,Bus,18,Westbound,17569,Thouron Av & Gorgas Ln,40.072158,-75.170112,Fall 2023,9,46,1,8,3,8
-8368223.087,4876676.716,208,1817574W,Bus,18,Westbound,17574,Thouron Av & Mt Pleasant Av,40.073829,-75.173027,Fall 2023,8,98,5,26,2,10
-8367507.971,4876143.42,209,1817563W,Bus,18,Westbound,17563,Thouron Av & Phil Ellena St,40.070163,-75.166603,Fall 2023,13,67,7,24,2,24
-8368067.574,4876562.955,210,1817572W,Bus,18,Westbound,17572,Thouron Av & Sedgwick St,40.073047,-75.17163,Fall 2023,7,26,2,7,0,2
-8367354.238,4876027.484,211,1817559W,Bus,18,Westbound,17559,Thouron Av & Sharpnack St,40.069366,-75.165222,Fall 2023,8,39,12,23,7,13
-8367763.56,4876332.674,212,1817566W,Bus,18,Westbound,17566,Thouron Av & Vernon Rd,40.071464,-75.168899,Fall 2023,10,41,5,19,5,24
-8367295.573,4875845.508,213,1817556W,Bus,18,Westbound,17556,Upsal St & Gilbert St,40.068115,-75.164695,Fall 2023,15,63,14,33,6,30
-8367678.623,4875408.258,214,1817549W,Bus,18,Westbound,17549,Upsal St & Lowber Av,40.065109,-75.168136,Fall 2023,15,27,9,8,5,9
-8367873.099,4875164.04,215,18383W,Bus,18,Westbound,383,Upsal St & Mansfield St,40.06343,-75.169883,Fall 2023,30,24,7,8,9,5
-8367782.262,4875277.203,216,1817540W,Bus,18,Westbound,17540,Upsal St & Rodney St,40.064208,-75.169067,Fall 2023,7,4,1,6,2,4
-8367957.256,4875058.151,217,1817537W,Bus,18,Westbound,17537,Upsal St & Stenton Av - FS,40.062702,-75.170639,Fall 2023,32,18,14,12,7,9
-8367445.966,4875700.629,218,1817553W,Bus,18,Westbound,17553,Upsal St & Woolston Av,40.067119,-75.166046,Fall 2023,9,34,6,13,2,7
-8368698.644,4874973.208,219,1817520W,Bus,18,Westbound,17520,Vernon Rd & Anderson St,40.062118,-75.177299,Fall 2023,4,13,2,2,2,4
-8368718.125,4874818.451,220,1817519W,Bus,18,Westbound,17519,Vernon Rd & Ardleigh St - FS,40.061054,-75.177474,Fall 2023,7,8,3,10,2,3
-8368767.439,4874652.497,221,1817518W,Bus,18,Westbound,17518,Vernon Rd & Blakemore St - FS,40.059913,-75.177917,Fall 2023,14,21,13,8,4,12
-8368582.315,4875208.985,222,1817523W,Bus,18,Westbound,17523,Vernon Rd & Crittenden St,40.063739,-75.176254,Fall 2023,1,12,3,11,5,4
-8368482.907,4875409.858,223,1817525W,Bus,18,Westbound,17525,Vernon Rd & Stenton Av,40.06512,-75.175361,Fall 2023,28,68,12,37,8,24
-8349936.746,4874393.463,224,1923844N,Bus,19,Northbound,23844,Academy Rd & Holme Av - FS,40.058132,-75.008758,Fall 2023,2,4,0,1,0,0
-8349974.149,4874632.571,225,1923845N,Bus,19,Northbound,23845,Academy Rd & Outlook Av,40.059776,-75.009094,Fall 2023,0,1,0,0,0,0
-8358722.748,4871984.086,226,1922848N,Bus,19,Northbound,22848,Algon Av & Devereaux Av - FS,40.041564,-75.087684,Fall 2023,4,4,1,2,0,0
-8355399.416,4876304.889,227,1923823N,Bus,19,Northbound,23823,Algon Av & Fox Chase Rd,40.071273,-75.05783,Fall 2023,3,5,0,0,0,0
-8356405.855,4874958.227,228,1923816N,Bus,19,Northbound,23816,Algon Av & Hartel Av,40.062015,-75.066871,Fall 2023,1,3,2,1,0,0
-8358287.934,4872451.141,229,1915740N,Bus,19,Northbound,15740,Algon Av & Hellerman St,40.044776,-75.083778,Fall 2023,9,2,1,3,0,0
-8355609.253,4876037.957,230,1923821N,Bus,19,Northbound,23821,Algon Av & Hoffnagle St,40.069438,-75.059715,Fall 2023,2,2,0,0,0,0
-8355227.872,4876520.186,231,1923824N,Bus,19,Northbound,23824,Algon Av & Krewstown Rd,40.072753,-75.056289,Fall 2023,1,3,0,0,0,0
-8356285.296,4875125.786,232,1923817N,Bus,19,Northbound,23817,Algon Av & Langdon St,40.063167,-75.065788,Fall 2023,3,0,0,0,0,0
-8358435.655,4872279.846,233,1922850N,Bus,19,Northbound,22850,Algon Av & Levick St,40.043598,-75.085105,Fall 2023,13,19,5,6,0,0
-8356142.585,4875321.13,234,1923818N,Bus,19,Northbound,23818,Algon Av & Loney St,40.06451,-75.064506,Fall 2023,0,0,0,1,0,0
-8355981.171,4875548.624,235,19391N,Bus,19,Northbound,391,Algon Av & Rhawn St,40.066074,-75.063056,Fall 2023,2,4,1,0,0,0
-8358597.068,4872106.664,236,1922849N,Bus,19,Northbound,22849,Algon Av & Robbins Av,40.042407,-75.086555,Fall 2023,1,2,0,3,0,0
-8355764.655,4875840.417,237,1923820N,Bus,19,Northbound,23820,Algon Av & Solly Av,40.06808,-75.061111,Fall 2023,1,0,1,2,0,0
-8355884.435,4875680.701,238,1923819N,Bus,19,Northbound,23819,Algon Av & Stanwood St,40.066982,-75.062187,Fall 2023,6,4,0,2,0,0
-8355477.562,4876205.098,239,1923822N,Bus,19,Northbound,23822,Algon Av & Strahle St,40.070587,-75.058532,Fall 2023,2,1,0,0,0,0
-8350460.726,4876387.08,240,1923399N,Bus,19,Northbound,23399,Ashton Rd & Grant Av - FS,40.071838,-75.013465,Fall 2023,3,8,0,5,0,0
-8350628.93,4876157.821,241,1923400N,Bus,19,Northbound,23400,Ashton Rd & Grant Av - MBFS,40.070262,-75.014976,Fall 2023,3,9,2,2,0,0
-8350827.635,4875900.93,242,1923401N,Bus,19,Northbound,23401,Ashton Rd & Norcross Ln,40.068496,-75.016761,Fall 2023,5,11,0,2,0,0
-8351252.319,4875336.694,243,1923404N,Bus,19,Northbound,23404,Ashton Rd & Ryerson Rd,40.064617,-75.020576,Fall 2023,2,4,0,1,0,0
-8351048.493,4875609.135,244,1923402N,Bus,19,Northbound,23402,Ashton Rd & Woodbridge Rd,40.06649,-75.018745,Fall 2023,6,7,0,2,0,0
-8357945.626,4870238.788,245,1922839N,Bus,19,Northbound,22839,Cheltenham Av & Horrocks St,40.02956,-75.080703,Fall 2023,0,4,0,4,0,0
-8358145.222,4870387.368,246,1922840N,Bus,19,Northbound,22840,Cheltenham Av & Large St,40.030582,-75.082496,Fall 2023,0,6,0,0,0,0
-8357748.591,4870091.229,247,1922838N,Bus,19,Northbound,22838,Cheltenham Av & Oakland St,40.028545,-75.078933,Fall 2023,0,6,2,0,0,0
-8357492.111,4869924.336,248,1931105N,Bus,19,Northbound,31105,Cheltenham Av & Penn St,40.027397,-75.076629,Fall 2023,2,0,5,0,0,0
-8358299.845,4870502.221,249,1922841N,Bus,19,Northbound,22841,Cheltenham Av & Roosevelt Blvd,40.031372,-75.083885,Fall 2023,8,2,3,2,0,0
-8357621.241,4869997.46,250,1922837N,Bus,19,Northbound,22837,Cheltenham Av & Saul St,40.0279,-75.077789,Fall 2023,1,0,0,0,0,0
-8356948.538,4875291.748,251,1930040N,Bus,19,Northbound,30040,Dungan Rd & Lorna Dr,40.064308,-75.071746,Fall 2023,0,1,0,0,0,0
-8356721.78,4875586.879,252,1930041N,Bus,19,Northbound,30041,Dungan Rd & Lorna Dr - MBFS,40.066337,-75.069709,Fall 2023,1,1,0,1,0,0
-8356460.179,4875924.786,253,1930042N,Bus,19,Northbound,30042,Dungan Rd & Rhawn St,40.06866,-75.067359,Fall 2023,2,6,1,3,0,0
-8348852.16,4875310.512,254,191235N,Bus,19,Northbound,1235,Fordham Rd & Grant Av,40.064437,-74.999015,Fall 2023,0,3,0,0,0,0
-8357619.572,4869429.054,255,1921967N,Bus,19,Northbound,21967,Frankford Transportation Center - Rt 19,40.02399,-75.077774,Fall 2023,173,0,58,0,0,0
-8351840.086,4877447.616,256,1923836N,Bus,19,Northbound,23836,Grant Av & Blue Grass Rd - 1,40.079128,-75.025856,Fall 2023,13,13,8,7,0,0
-8351657.411,4877313.333,257,19394N,Bus,19,Northbound,394,Grant Av & Blue Grass Rd - 2,40.078205,-75.024215,Fall 2023,1,4,0,0,0,0
-8350857.358,4876737.233,258,1923837N,Bus,19,Northbound,23837,Grant Av & Blue Grass Rd - 3 MBFS,40.074245,-75.017028,Fall 2023,3,14,1,0,0,0
-8353155.549,4878381.098,259,1923829N,Bus,19,Northbound,23829,Grant Av & Bustleton Av,40.085544,-75.037673,Fall 2023,15,8,1,1,0,0
-8352551.752,4877964.25,260,1923832N,Bus,19,Northbound,23832,Grant Av & Clark St,40.082679,-75.032249,Fall 2023,3,3,1,1,0,0
-8352917.77,4878211.884,261,1923830N,Bus,19,Northbound,23830,Grant Av & Dungan Rd,40.084381,-75.035537,Fall 2023,2,3,1,0,0,0
-8347303.928,4874024.485,262,1922688N,Bus,19,Northbound,22688,Grant Av & Eden Hall Ln,40.055595,-74.985107,Fall 2023,3,2,0,0,0,0
-8352364.846,4877834.907,263,1923833N,Bus,19,Northbound,23833,Grant Av & Evans St,40.08179,-75.03057,Fall 2023,2,3,0,0,0,0
-8347877.224,4874689.731,264,1919084N,Bus,19,Northbound,19084,Grant Av & Frankford Av - FS,40.060169,-74.990257,Fall 2023,0,23,0,3,0,0
-8352735.206,4878087.484,265,1923831N,Bus,19,Northbound,23831,Grant Av & Hoff St,40.083526,-75.033897,Fall 2023,2,4,0,0,0,0
-8347172.237,4873839.784,266,191102N,Bus,19,Northbound,1102,Grant Av & James St - Torresdale Station,40.054325,-74.983924,Fall 2023,0,18,0,6,0,0
-8348362.131,4874949.936,267,1923852N,Bus,19,Northbound,23852,Grant Av & Leon St,40.061958,-74.994613,Fall 2023,0,0,0,0,0,0
-8352208.665,4877717.351,268,1923834N,Bus,19,Northbound,23834,Grant Av & Roosevelt Blvd,40.080982,-75.029167,Fall 2023,13,6,2,4,0,0
-8352099.015,4877635.731,269,1923835N,Bus,19,Northbound,23835,Grant Av & Roosevelt Blvd - FS,40.080421,-75.028182,Fall 2023,3,20,2,9,0,0
-8347640.225,4874415.57,270,1922687N,Bus,19,Northbound,22687,Grant Av & Torresdale Av,40.058284,-74.988128,Fall 2023,1,5,0,0,0,0
-8353464.794,4878571.996,271,1931106N,Bus,19,Northbound,31106,Grant Av & Welsh Rd - FS,40.086856,-75.040451,Fall 2023,2,9,3,1,0,0
-8354105.104,4878490.515,272,1927959N,Bus,19,Northbound,27959,Gregg St & Krewstown Rd,40.086296,-75.046203,Fall 2023,0,0,0,1,0,0
-8350236.529,4874167.595,273,1925905N,Bus,19,Northbound,25905,Holme Av & Willits Rd - MBFS,40.056579,-75.011451,Fall 2023,1,1,1,3,0,0
-8354490.715,4877929.332,274,1923826N,Bus,19,Northbound,23826,Krewstown Rd & Bloomfield Av,40.082439,-75.049667,Fall 2023,9,16,3,4,0,0
-8353877.456,4878768.572,275,1923828N,Bus,19,Northbound,23828,Krewstown Rd & Grant Av,40.088207,-75.044158,Fall 2023,6,11,3,6,0,0
-8354092.414,4878478.729,276,19392N,Bus,19,Northbound,392,Krewstown Rd & Gregg St,40.086215,-75.046089,Fall 2023,3,10,0,3,0,0
-8354785.377,4877542.473,277,1923825N,Bus,19,Northbound,23825,Krewstown Rd & Rising Sun Av,40.07978,-75.052314,Fall 2023,0,3,0,0,0,0
-8354242.695,4878268.482,278,1923827N,Bus,19,Northbound,23827,Krewstown Rd & Surrey Rd - FS,40.08477,-75.047439,Fall 2023,3,4,1,2,0,0
-8358148.673,4872651.958,279,1922851N,Bus,19,Northbound,22851,Magee Av & Algon Av - FS,40.046157,-75.082527,Fall 2023,6,7,2,2,0,0
-8358309.975,4872769.018,280,1922852N,Bus,19,Northbound,22852,Magee Av & Pennway St,40.046962,-75.083976,Fall 2023,1,1,0,0,0,0
-8358487.53,4872899.458,281,1922853N,Bus,19,Northbound,22853,Magee Av & Whitaker Av,40.047859,-75.085571,Fall 2023,4,4,6,3,0,0
-8356591.87,4874812.924,282,1923815N,Bus,19,Northbound,23815,Napfle Av & Algon Av - MBNS,40.061016,-75.068542,Fall 2023,2,1,0,0,0,0
-8357088.689,4875060.915,283,1930039N,Bus,19,Northbound,30039,Napfle Av & Dungan Rd,40.062721,-75.073005,Fall 2023,1,4,0,1,0,0
-8356736.251,4874923.319,284,1923814N,Bus,19,Northbound,23814,Napfle Av & Pennway St - FS,40.061775,-75.069839,Fall 2023,0,0,0,1,0,0
-8349507.052,4875064.26,285,1923848N,Bus,19,Northbound,23848,Outlook Av & Aubrey Av,40.062744,-75.004898,Fall 2023,0,1,0,0,0,0
-8349684.496,4874882.739,286,1923847N,Bus,19,Northbound,23847,Outlook Av & Convent Av,40.061496,-75.006492,Fall 2023,2,0,0,0,0,0
-8349332.058,4875240.112,287,1923849N,Bus,19,Northbound,23849,Outlook Av & Holyoke Rd - FS,40.063953,-75.003326,Fall 2023,1,3,0,1,0,0
-8349862.05,4874698.021,288,1923846N,Bus,19,Northbound,23846,Outlook Av & Lansford St,40.060226,-75.008087,Fall 2023,0,0,0,2,0,0
-8349183.447,4875413.203,289,1923850N,Bus,19,Northbound,23850,Outlook Av & Primrose Rd,40.065143,-75.001991,Fall 2023,0,1,1,1,0,0
-8358811.135,4871639.19,290,1922846N,Bus,19,Northbound,22846,Oxford Av & Benner St - FS,40.039192,-75.088478,Fall 2023,1,5,1,1,0,0
-8358653.173,4871002.936,291,1922843N,Bus,19,Northbound,22843,Oxford Av & Frontenac St,40.034816,-75.087059,Fall 2023,8,17,0,3,0,0
-8358823.826,4871457.731,292,1922845N,Bus,19,Northbound,22845,Oxford Av & Langdon St,40.037944,-75.088592,Fall 2023,12,10,1,4,0,0
-8358451.796,4870816.692,293,1922844N,Bus,19,Northbound,22844,Oxford Av & Loretto Av,40.033535,-75.08525,Fall 2023,6,9,2,4,0,0
-8358400.033,4870697.91,294,1922842N,Bus,19,Northbound,22842,Oxford Av & Roosevelt Blvd - FS,40.032718,-75.084785,Fall 2023,6,8,3,2,0,0
-8358757.591,4871261.446,295,19389N,Bus,19,Northbound,389,Oxford Av & Summerdale Av - FS,40.036594,-75.087997,Fall 2023,5,6,5,3,0,0
-8348930.306,4875229.057,296,1923851N,Bus,19,Northbound,23851,Primrose Rd & Fordham Rd,40.063877,-74.999717,Fall 2023,0,0,0,0,0,0
-8356151.045,4875685.646,297,1923480N,Bus,19,Northbound,23480,Rhawn St & Dorcas St - MBNS,40.067016,-75.064582,Fall 2023,0,2,0,0,0,0
-8356280.175,4875784.996,298,1923479N,Bus,19,Northbound,23479,Rhawn St & Meadowbrook Dr - FS,40.067699,-75.065742,Fall 2023,0,1,1,0,0,0
-8357321.458,4874523.197,299,1923810N,Bus,19,Northbound,23810,Whitaker Av & Bleigh Av,40.059024,-75.075096,Fall 2023,4,0,0,0,0,0
-8357476.86,4874302.999,300,1930288N,Bus,19,Northbound,30288,Whitaker Av & Cottman Av - FS,40.05751,-75.076492,Fall 2023,38,19,8,9,0,0
-8357060.636,4874886.666,301,1923812N,Bus,19,Northbound,23812,Whitaker Av & Faunce St,40.061523,-75.072753,Fall 2023,0,4,0,0,0,0
-8358239.51,4873251.67,302,1922855N,Bus,19,Northbound,22855,Whitaker Av & Knorr St,40.050281,-75.083343,Fall 2023,5,7,2,0,0,0
-8358104.479,4873431.998,303,1922856N,Bus,19,Northbound,22856,Whitaker Av & Longshore Av,40.051521,-75.08213,Fall 2023,5,5,0,1,0,0
-8356995.292,4874983.826,304,1923813N,Bus,19,Northbound,23813,Whitaker Av & Napfle Av,40.062191,-75.072166,Fall 2023,0,7,1,0,0,0
-8357843.769,4873799.208,305,1922858N,Bus,19,Northbound,22858,Whitaker Av & Princeton Av,40.054046,-75.079788,Fall 2023,5,3,1,1,0,0
-8357689.146,4874012.85,306,1922859N,Bus,19,Northbound,22859,Whitaker Av & Saint Vincent St - FS,40.055515,-75.078399,Fall 2023,2,3,0,1,0,0
-8357191.437,4874704.712,307,1923811N,Bus,19,Northbound,23811,Whitaker Av & Shelmire Av,40.060272,-75.073928,Fall 2023,2,1,1,1,0,0
-8357959.207,4873638.943,308,1922857N,Bus,19,Northbound,22857,Whitaker Av & Tyson Av - FS,40.052944,-75.080825,Fall 2023,3,1,1,2,0,0
-8358369.42,4873071.927,309,1922854N,Bus,19,Northbound,22854,Whitaker Av & Unruh Av,40.049045,-75.08451,Fall 2023,1,2,0,2,0,0
-8351398.371,4875067.024,310,1923839N,Bus,19,Northbound,23839,Willits Rd & Ashton Rd - MBFS,40.062763,-75.021888,Fall 2023,4,9,0,2,0,0
-8351019.662,4874655.26,311,1923840N,Bus,19,Northbound,23840,Willits Rd & Convent Av,40.059932,-75.018486,Fall 2023,2,9,0,2,0,0
-8350459.947,4874188.102,312,1923842N,Bus,19,Northbound,23842,Willits Rd & Holme Av,40.05672,-75.013458,Fall 2023,0,14,0,1,0,0
-8349945.206,4874359.575,313,1923886S,Bus,19,Southbound,23886,Academy Rd & Holme Av,40.057899,-75.008834,Fall 2023,1,1,0,0,0,0
-8356314.128,4875107.459,314,1930046S,Bus,19,Southbound,30046,Algon Av & Borbeck Av - FS,40.063041,-75.066047,Fall 2023,3,0,1,0,0,0
-8355508.175,4876188.369,315,1923868S,Bus,19,Southbound,23868,Algon Av & Dorcas St,40.070472,-75.058807,Fall 2023,0,1,0,0,0,0
-8355401.197,4876324.382,316,1923867S,Bus,19,Southbound,23867,Algon Av & Fox Chase Rd,40.071407,-75.057846,Fall 2023,8,3,0,0,0,0
-8356174.867,4875301.639,317,1923872S,Bus,19,Southbound,23872,Algon Av & Griffith St,40.064376,-75.064796,Fall 2023,0,0,0,1,0,0
-8356406.746,4874978.153,318,1923874S,Bus,19,Southbound,23874,Algon Av & Hartel Av,40.062152,-75.066879,Fall 2023,3,0,3,0,0,0
-8355635.524,4876030.829,319,1923869S,Bus,19,Southbound,23869,Algon Av & Hoffnagle St - FS,40.069389,-75.059951,Fall 2023,2,0,0,1,0,0
-8355218.521,4876557.427,320,1923866S,Bus,19,Southbound,23866,Algon Av & Krewstown Rd - FS,40.073009,-75.056205,Fall 2023,3,4,0,0,0,0
-8356528.975,4874812.342,321,1923875S,Bus,19,Southbound,23875,Algon Av & Napfle Av,40.061012,-75.067977,Fall 2023,1,1,0,0,0,0
-8355979.502,4875577.425,322,19402S,Bus,19,Southbound,402,Algon Av & Rhawn St,40.066272,-75.063041,Fall 2023,5,6,1,4,0,0
-8355766.325,4875859.327,323,1923870S,Bus,19,Southbound,23870,Algon Av & Solly Av,40.06821,-75.061126,Fall 2023,2,2,0,0,0,0
-8355901.355,4875678.519,324,1923871S,Bus,19,Southbound,23871,Algon Av & Stanwood St - FS,40.066967,-75.062339,Fall 2023,3,5,0,0,0,0
-8350435.234,4876389.844,325,1923353S,Bus,19,Southbound,23353,Ashton Rd & Grant Av,40.071857,-75.013236,Fall 2023,10,2,5,0,0,0
-8350807.264,4875905.439,326,1923351S,Bus,19,Southbound,23351,Ashton Rd & Norcross Ln - FS,40.068527,-75.016578,Fall 2023,18,3,1,0,0,0
-8351253.989,4875313.275,327,1923348S,Bus,19,Southbound,23348,Ashton Rd & Ryerson Rd,40.064456,-75.020591,Fall 2023,3,1,1,0,0,0
-8350613.679,4876156.803,328,1923352S,Bus,19,Southbound,23352,Ashton Rd & Saxton Rd - MBFS,40.070255,-75.014839,Fall 2023,5,1,1,1,0,0
-8351047.603,4875590.225,329,1923350S,Bus,19,Southbound,23350,Ashton Rd & Woodbridge Rd,40.06636,-75.018737,Fall 2023,10,3,4,0,0,0
-8357391.923,4869876.071,330,1932101S,Bus,19,Southbound,32101,Cheltenham Av & Bustleton Av,40.027065,-75.075729,Fall 2023,1,5,0,0,0,0
-8357971.119,4870242.568,331,1923012S,Bus,19,Southbound,23012,Cheltenham Av & Horrocks St,40.029586,-75.080932,Fall 2023,6,3,2,1,0,0
-8358170.714,4870390.13,332,1923011S,Bus,19,Southbound,23011,Cheltenham Av & Large St,40.030601,-75.082725,Fall 2023,3,6,2,0,0,0
-8357774.974,4870095.154,333,1923013S,Bus,19,Southbound,23013,Cheltenham Av & Oakland St,40.028572,-75.07917,Fall 2023,4,2,1,1,0,0
-8357522.724,4869920.411,334,1931108S,Bus,19,Southbound,31108,Cheltenham Av & Penn St,40.02737,-75.076904,Fall 2023,1,1,0,0,0,0
-8358309.975,4870486.665,335,1923008S,Bus,19,Southbound,23008,Cheltenham Av & Roosevelt Bvld - FS,40.031265,-75.083976,Fall 2023,2,3,1,1,0,0
-8357640.722,4869996.443,336,1923014S,Bus,19,Southbound,23014,Cheltenham Av & Saul St,40.027893,-75.077964,Fall 2023,2,3,0,0,0,0
-8356783.006,4875528.696,337,1927964S,Bus,19,Southbound,27964,Dungan Rd & Lorna Dr,40.065937,-75.070259,Fall 2023,4,1,1,0,0,0
-8356949.428,4875311.094,338,1930043S,Bus,19,Southbound,30043,Dungan Rd & Lorna Dr - FS,40.064441,-75.071754,Fall 2023,3,2,1,0,0,0
-8357122.641,4875084.769,339,1930044S,Bus,19,Southbound,30044,Dungan Rd & Napfle Av,40.062885,-75.07331,Fall 2023,2,1,0,0,0,0
-8356490.792,4875906.457,340,1927963S,Bus,19,Southbound,27963,Dungan Rd & Rhawn St - FS,40.068534,-75.067634,Fall 2023,5,2,1,1,0,0
-8348890.454,4875284.475,341,191229S,Bus,19,Southbound,1229,Fordham Rd & Grant Av - FS,40.064258,-74.999359,Fall 2023,5,1,1,0,0,0
